#doc source topic proportion ...
0 null-source 81 0.32359415161698574 39 0.0977228687309119 5 0.05305149032458625 52 0.04762609316290566 23 0.04025636829334594 22 0.03954906857201298 48 0.039276726476359214 50 0.035330316830016195 35 0.03054838674668469 83 0.029058519819029762 43 0.02488167506852177 62 0.02474345068137272 66 0.02207844372457494 4 0.016743538726606146 12 0.01552673292728443 0 0.014574424001409127 47 0.013975380292001046 67 0.01287061388155015 6 0.012183883529221623 90 0.011878125717052887 31 0.011775107781166952 7 0.011643320469894943 95 0.011239243220589978 72 0.010771831623464114 45 0.009625108297579383 85 0.008912559561149926 78 0.00516712165891131 91 0.0035982372068415506 36 0.0035901524905220116 92 0.00331483447732847 17 0.0025131831254734155 74 0.0023028714154134985 18 0.0019951049920744392 21 9.779488045049232E-4 82 8.611802035978772E-4 97 5.915627781535122E-4 2 5.821389999008581E-4 61 3.823564513712226E-4 59 3.816850079867026E-4 26 3.4458836469647896E-4 30 3.3013069690412386E-4 58 3.0986621546756014E-4 63 2.4405509553767694E-4 20 2.389969387826979E-4 29 2.3721942140150434E-4 15 2.3496925451669114E-4 40 2.1780893588934549E-4 70 1.9402308291171003E-4 46 1.54416535399454E-4 41 1.4754802650072336E-4 42 1.4450534564371193E-4 1 1.2749352298119175E-4 9 1.2606114997341925E-4 24 8.612539877179397E-5 37 7.58881976261098E-5 99 6.726327806199189E-5 76 5.6188847320325494E-5 10 5.1816098744269265E-5 65 4.983289987743826E-5 8 4.535457680210292E-5 54 4.301116556871234E-5 32 4.0575137677502364E-5 3 4.007972492147345E-5 77 3.946567008507179E-5 87 3.412731027791255E-5 64 3.3662390417830156E-5 56 3.315011108402783E-5 28 3.2687052503057587E-5 60 3.124581923081013E-5 79 3.108962650973403E-5 98 3.1000674641058744E-5 71 3.080447519145869E-5 73 2.8121224351453448E-5 38 2.6098574803469175E-5 14 2.594091874690617E-5 27 2.511055751864949E-5 25 2.319129192094841E-5 11 2.3020434614945195E-5 80 2.215286586309081E-5 57 1.8270328689045873E-5 75 1.793573026796931E-5 44 1.7701350068320583E-5 16 1.663100176071148E-5 51 1.4340505505130456E-5 34 1.3766659456142288E-5 68 1.2536957184693762E-5 86 1.2475551916485624E-5 53 1.160753683948995E-5 93 1.1192786839542624E-5 96 1.0198693611195109E-5 55 1.0056734404003583E-5 89 1.001991389114418E-5 94 8.833967049637395E-6 49 8.727761383326174E-6 13 7.4869000053856585E-6 84 6.30443895289456E-6 19 6.188982186974452E-6 69 3.7782063394639597E-6 88 3.7359969831540995E-6 33 3.7153985691413844E-6  
